file_name,transcription
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_03.wav,чалма сонэсьт толлэнҍ кэсскэв
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_04.wav,сеййп сонэсьт ли моджесь вугкесь
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_05.wav,иджь гыс оммпан виллькесь ли
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_06.wav,шоабашт майт мун коазенч Васськ
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_07.wav,коале сметанн ли
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_08.wav,удлэнне нюаласт
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_09.wav,а куэссь сонн вэрс куль поарр
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_10.wav,танна сонэн сонэсть сэййп цяӈӈка оарр
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_11.wav,поарр куль майт я сметан нюалл
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_12.wav,пугк сонн поарр я маӈӈа тэнна
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_13.wav,кэбплэнҍ ижесь чиллктэнне нюалл
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_14.wav,я аввта вессьлэнне мунэнҍ серр
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_15.wav,мыйй сон чофта шоабшэпь мыйй сон пуэраст пыннепь
test/sjd20070000NEA_vinogradova-i2007a-06Koazench_16.wav,сонн ли мин коаллэш каннҍц
test/sjd20070000NEA_vinogradova-i2007a-07Vaaresjt_01.wav,варэсьт ёада
test/sjd20070000NEA_vinogradova-i2007a-07Vaaresjt_02.wav,мунн варэсьт ёада
test/sjd20070000NEA_vinogradova-i2007a-07Vaaresjt_03.wav,руппьсесь ёӈэтҍ уза
test/sjd20070000NEA_vinogradova-i2007a-07Vaaresjt_04.wav,еннэ уза ёӈӈэ
test/sjd20070000NEA_vinogradova-i2007a-07Vaaresjt_05.wav,танна алка вуэӈӈэ
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_01.wav,чуззга
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_02.wav,мунн ля чузгэнч нючка пай нючка
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_03.wav,ваннҍцэ коххт пугк мунн эмм матҍ
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_04.wav,ходтҍ старръеда чофта чофта мунн
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_05.wav,пай шэ нюччкэ ли кеһпься мыннӭ
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_06.wav,поаке тугкенҍ лоӈӈэнтҍ пеййв
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_07.wav,годтҍ чузгэнч аллма нюччкей
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_08.wav,чофта чофта старръеда мунн
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_09.wav,выльшэдтҍ нюччкэ кеһпься ли мыннӭ
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_10.wav,кыдт ёадт
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_11.wav,вуэй ёафнэлле коллкэв
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_12.wav,ваннҍцэв куаркнэлле чоаһпесь лоанҍт
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_13.wav,я мунн шэ старръеда чофта чофта
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_14.wav,ноэ нюччкэ пай шэ кеһпься ли мыннӭ
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_15.wav,поррэ тата мунн
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_16.wav,на чофта чофта
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_17.wav,анҍтэ мыннӭ ляйпа кускэнч
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_18.wav,ведтҍ старръдтӭ мунн чофта чофта
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_19.wav,ноэ нюччкэ
test/sjd20070000NEA_vinogradova-i2007a-16Chuzzga_20.wav,пай шэ ли кеһпься мыннӭ
test/sjd2004NEA_pearstory_01.wav,на мэнн мунн уййнэ
test/sjd2004NEA_pearstory_02.wav,мунн уйннэ
test/sjd2004NEA_pearstory_03.wav,тэдт инцэ айкалт
test/sjd2004NEA_pearstory_04.wav,элля вял шурр пеййв пеййвэнҍ лоӈӈнэ
test/sjd2004NEA_pearstory_05.wav,ванас ли вял
test/sjd2004NEA_pearstory_06.wav,севвьнэсьт
test/sjd2004NEA_pearstory_07.wav,су тэдт инцэ ли
test/sjd2004NEA_pearstory_08.wav,куллай пэттэх тамьпэ рягк
test/sjd2004NEA_pearstory_09.wav,оллмэтҍ цоаввн
test/sjd2004NEA_pearstory_10.wav,педтэх рягк куллэв кодц коадцсэллэв
test/sjd2004NEA_pearstory_11.wav,инцэ элля жоарр
test/sjd2004NEA_pearstory_12.wav,вуайй робхушшэ
test/sjd2004NEA_pearstory_13.wav,мунн уййнэ тэсьт мур альн шэннтэв
test/sjd2004NEA_pearstory_14.wav,ээ моджесь
test/sjd2004NEA_pearstory_15.wav,нялькесь поррмуж
test/sjd2004NEA_pearstory_16.wav,тэгкэ рушш киллэ бэдт цеӆӆьке
test/sjd2004NEA_pearstory_17.wav,самас мунн эмм тидҍ коххт ли та рушш килл ли груша
test/sjd2004NEA_pearstory_18.wav,я оалм олма робхушшэ
test/sjd2004NEA_pearstory_19.wav,ээ туввнэдтмэ ляйй
test/sjd2004NEA_pearstory_20.wav,ээ ке̄зьна кезьналлa я коаппч груша дэдт
test/sjd2004NEA_pearstory_21.wav,ээ сост вял лествец сонн лествец ма
test/sjd2004NEA_pearstory_22.wav,ми милльтэ паяс тоагэ пэйянт я
test/sjd2004NEA_pearstory_23.wav,валлт
test/sjd2004NEA_pearstory_24.wav,милкнесьт муррт
test/sjd2004NEA_pearstory_25.wav,тэйт груша дэйт ja иджесь
test/sjd2004NEA_pearstory_26.wav,фартэк каӆт сыз пыйй
test/sjd2004NEA_pearstory_27.wav,сост ли шурр
test/sjd2004NEA_pearstory_28.wav,каӆӆт фарткэсьт каӆӆт ли шурр шурр
test/sjd2004NEA_pearstory_29.wav,я груша дэйт тоагэ сыз пыйй
test/sjd2004NEA_pearstory_30.wav,милкнэсьт штэ эйй меййтэ сӣнэтҍ эле
test/sjd2004NEA_pearstory_31.wav,эле чузхэ тэйт
test/sjd2004NEA_pearstory_32.wav,ээ тэгка лев беда
test/sjd2004NEA_pearstory_33.wav,ээ субпесь хэ ку чузхэсьт аллькэв
test/sjd2004NEA_pearstory_34.wav,ээ тэгка груша аллькэв
test/sjd2004NEA_pearstory_35.wav,миццкнэ
test/sjd2004NEA_pearstory_36.wav,но олма 
test/sjd2004NEA_pearstory_37.wav,мунн уйна сонн ли коппчма
test/sjd2004NEA_pearstory_38.wav,ээ куһт шурр корбэтҍ
test/sjd2004NEA_pearstory_39.wav,тиввт пыймэнҍ груша дэйт
test/sjd2004NEA_pearstory_40.wav,паяс пэйентҍ
test/sjd2004NEA_pearstory_41.wav,ээ лажеһтҍ вя̄л ээмм
test/sjd2004NEA_pearstory_42.wav,коппчмэнь груша дэйт пыйе
test/sjd2004NEA_pearstory_43.wav,я ныдтҍ милкнесть пыйй штобэ синэть эйй чузхэ
test/sjd2004NEA_pearstory_44.wav,субпесь поррэм ээ грӯша дэйт
test/sjd2004NEA_pearstory_45.wav,я аввта нюамэ трап эл
test/sjd2004NEA_pearstory_46.wav,нёллькесь коаппч
test/sjd2004NEA_pearstory_47.wav,грушатҍ пыйй каӆтэ сыз
test/sjd2004NEA_pearstory_48.wav,рай гэсь ээ тэн тэнн шэ чесс
test/sjd2004NEA_pearstory_49.wav,мудта олма ваннц
test/sjd2004NEA_pearstory_50.wav,коаза милльтэ кясс
test/sjd2004NEA_pearstory_51.wav,тамьпэ коаза рягк
test/sjd2004NEA_pearstory_52.wav,на коххт ламмпас налла
test/sjd2004NEA_pearstory_53.wav,ээмм мегярт
test/sjd2004NEA_pearstory_54.wav,коаза ин ли аннтэ штэ коз лянч сон выгэтҍ
test/sjd2004NEA_pearstory_55.wav,но юррт шэ сон выгк тоагэ
test/sjd2004NEA_pearstory_56.wav,ээ коз не коррэ
test/sjd2004NEA_pearstory_57.wav,суйнэтҍ я разетҍ поррэм гуэйкэ коаза дэнн
test/sjd2004NEA_pearstory_58.wav,нызнэ тэсьт ев кусстэ лышшэ кусстъев оалм оллмэ лев
test/sjd2004NEA_pearstory_59.wav,эххт олм олма грушатҍ коаппч ныммьп коазэнҍ ваннц
test/sjd2004NEA_pearstory_60.wav,а рай гэсь ээ караһт
test/sjd2004NEA_pearstory_61.wav,ээмм велосипед альн
test/sjd2004NEA_pearstory_62.wav,паррьшишка
test/sjd2004NEA_pearstory_63.wav,пудӭ
test/sjd2004NEA_pearstory_64.wav,кеһч ээ
test/sjd2004NEA_pearstory_65.wav,тэнн верьтэ грушэйтҍ коппчма ли олма я
test/sjd2004NEA_pearstory_66.wav,паяс куввлей
test/sjd2004NEA_pearstory_67.wav,куһкенҍ тамьпэ эйй уййн манн сонн
test/sjd2004NEA_pearstory_68.wav,я сонн татэ эфт груша валльтэ
test/sjd2004NEA_pearstory_69.wav,поррэ ли суаллнэ ли мунн эмм тидҍ
test/sjd2004NEA_pearstory_70.wav,кеһч
test/sjd2004NEA_pearstory_71.wav,кадцесьт эфт ванас ли сон
test/sjd2004NEA_pearstory_72.wav,сонн танна
train/sjd20070000NEA_vinogradova-i2007a-01Imprint_01.wav,Миннькай
train/sjd20070000NEA_vinogradova-i2007a-01Imprint_02.wav,паррнэ гуэйкэ стиха книга
train/sjd20070000NEA_vinogradova-i2007a-01Imprint_03.wav,кырьйха ли Ыришшьк Виноградова
train/sjd20070000NEA_vinogradova-i2007a-01Imprint_04.wav,художнэһкь Валентина Совкина
train/sjd20070000NEA_vinogradova-i2007a-01Imprint_05.wav,килт самь кил редактэр я корректор ли Нина Афанасьева
train/sjd20070000NEA_vinogradova-i2007a-01Imprint_06.wav,тэдта кыррьй ли выййтма Таввял Кыррьясьт
train/sjd20070000NEA_vinogradova-i2007a-01Imprint_07.wav,ныммьп тоафант коалмант ыгесьт
train/sjd20070000NEA_vinogradova-i2007a-01Imprint_08.wav,лоагк Нина Афанасьева
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_01.wav,Миннькай
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_02.wav,мин уцкэньч Миннькай
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_03.wav,шоабашт лаввлэ пляссъе нюччкэ
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_04.wav,Миннькай весслэнне пырс чуанн
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_05.wav,Элля вигк сон ессктэ
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_06.wav,ныдтҍ тэль водт ныдтҍ
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_07.wav,лянньч нийтням пырс пай чоннэ
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_08.wav,быдаһч пэ ё ёанхуввэ
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_09.wav,соарнэ ниййтась еннҍ
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_10.wav,лышэ Миннькай элля ессктэ
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_11.wav,ныдтҍ тэль водт ныдтҍ
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_12.wav,еск тони чоннмэнҍ годтҍ тэль нюлл
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_13.wav,пэря ляһч пэ шэльтэтҍ поажчекь
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_14.wav,угьлест оака сеннтма соннӭ саррн
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_15.wav,пай шэ Миннькай эйй вуэй есскэ
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_16.wav,ныдтҍ тэль водт ныдтҍ
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_17.wav,аджесь письтэ инха рэмэнҍ
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_18.wav,Миннькай оантэшьт санҍха тэнн
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_19.wav,юавв шэнтэ тэсьт шэ пэҏтэсьт
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_20.wav,ныдтҍ тэль водт ныдтҍ
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_21.wav,мин уцкай Миннькай
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_22.wav,шоабашт лаввлэ пляссъе нюччкэ
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_23.wav,ноэ пиррсэсьт пукэнҍ туй лев
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_24.wav,Миннькай воальтэ васст
train/sjd20070000NEA_vinogradova-i2007a-02Miinnjkaj_25.wav,э ныдтҍ тэль водт ныдтҍ
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_01.wav,оаһканям
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_02.wav,оаһка оаһка оаһканям
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_03.wav,мун коаллэш оаһканям
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_04.wav,мэййт гыс оаһканям мун вуэлльктэгкь тонн
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_05.wav,лосса ли мыннӭ оаһканям
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_06.wav,тонха оххта ныдтҍ
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_07.wav,кассть ляк тонн мун коаллэш
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_08.wav,пуэдҍ пэҏҏьтэ оаһканям
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_09.wav,поашта шоаӈькэтҍ мунн
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_10.wav,тулльтсэлант ё чоайй
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_11.wav,оаҏсэһчем пэ аввта куаһтас
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_12.wav,милкнесьт туввсэгуэйм
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_13.wav,автчем пэ пулле чоаенҍ мин иӈкэдан я рыд
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_14.wav,уккьсе тагклэш
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_15.wav,можэ тэдта тонн ляк оаһка
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_16.wav,эйй
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_17.wav,тэдта лышэ коашштадт мыннӭ
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_18.wav,пугк ли айвас пырр
train/sjd20070000NEA_vinogradova-i2007a-03Oahkanjam_19.wav,мунн оара пядцлужна
train/sjd20070000NEA_vinogradova-i2007a-08Niina_01.wav,Нина веһкь
train/sjd20070000NEA_vinogradova-i2007a-08Niina_02.wav,менн лыһк Марьй оаһка
train/sjd20070000NEA_vinogradova-i2007a-08Niina_03.wav,Марьй оаһка уһц оаһкэв
train/sjd20070000NEA_vinogradova-i2007a-08Niina_04.wav,ли Нинасьт шувв наһпь
train/sjd20070000NEA_vinogradova-i2007a-08Niina_05.wav,наһпь Нина туллье матҍ
train/sjd20070000NEA_vinogradova-i2007a-08Niina_06.wav,Нина ли шувв веһкь
train/sjd20070000NEA_vinogradova-i2007a-08Niina_07.wav,пай шэ сонэсьт выйтэ реһкь
train/sjd20070000NEA_vinogradova-i2007a-08Niina_08.wav,эххт наһпь мурртэй
train/sjd20070000NEA_vinogradova-i2007a-08Niina_09.wav,мэнн Нина юрьтэ
train/sjd20070000NEA_vinogradova-i2007a-09Mun_01.wav,мун алтэнч
train/sjd20070000NEA_vinogradova-i2007a-09Mun_02.wav,тэдта ли мун алтэнч
train/sjd20070000NEA_vinogradova-i2007a-09Mun_03.wav,мыйй лебпь каннҍц сонн я мунн
train/sjd20070000NEA_vinogradova-i2007a-09Mun_04.wav,татак сонэнҍ каннҍвуд выгкэ
train/sjd20070000NEA_vinogradova-i2007a-09Mun_05.wav,танна удла шоабшасьт сон
train/sjd20070000NEA_vinogradova-i2007a-10Logktedmussh_01.wav,логктэдтмушш
train/sjd20070000NEA_vinogradova-i2007a-10Logktedmussh_02.wav,эххт
train/sjd20070000NEA_vinogradova-i2007a-10Logktedmussh_03.wav,куһт
train/sjd20070000NEA_vinogradova-i2007a-10Logktedmussh_04.wav,коллм нелльй выдт
train/sjd20070000NEA_vinogradova-i2007a-10Logktedmussh_05.wav,оалкха тинэтҍ логкэ мунн
train/sjd20070000NEA_vinogradova-i2007a-10Logktedmussh_06.wav,мыйй сиррэпь
train/sjd20070000NEA_vinogradova-i2007a-10Logktedmussh_07.wav,мунн тонн сонн
train/sjd20070000NEA_vinogradova-i2007a-10Logktedmussh_08.wav,тонн ляк водтэй
train/sjd20070000NEA_vinogradova-i2007a-10Logktedmussh_09.wav,мыйй пугк поаччкэпь
train/sjd20070000NEA_vinogradova-i2007a-11Mun_01.wav,мун коаллэш сиря
train/sjd20070000NEA_vinogradova-i2007a-11Mun_02.wav,мунэсьт ли еннэ сирядтӭ
train/sjd20070000NEA_vinogradova-i2007a-11Mun_03.wav,ноэ
train/sjd20070000NEA_vinogradova-i2007a-11Mun_04.wav,эххт ли пукэ пэррьмусса
train/sjd20070000NEA_vinogradova-i2007a-11Mun_05.wav,нюэммля
train/sjd20070000NEA_vinogradova-i2007a-11Mun_06.wav,сонн ли годтҍ елльмэнҍ
train/sjd20070000NEA_vinogradova-i2007a-11Mun_07.wav,мун коаллшэмусс плюшэвэ нюэммля
train/sjd20070000NEA_vinogradova-i2007a-12Mun_01.wav,мун кудца Ада
train/sjd20070000NEA_vinogradova-i2007a-12Mun_02.wav,ли мунэсьт удць кудца
train/sjd20070000NEA_vinogradova-i2007a-12Mun_03.wav,нюххчма ли слоэнсьт руппса
train/sjd20070000NEA_vinogradova-i2007a-12Mun_04.wav,нюна ли пуэлэнч налла
train/sjd20070000NEA_vinogradova-i2007a-12Mun_05.wav,сеййп ли сонэсьт куэӆьценҍ
train/sjd20070000NEA_vinogradova-i2007a-12Mun_06.wav,уййнлэдэм сонэнҍ чуһкса альн
train/sjd20070000NEA_vinogradova-i2007a-12Mun_07.wav,я тэнн шэ ханна каннҍцлувэм
train/sjd20070000NEA_vinogradova-i2007a-12Mun_08.wav,пыһтӭ кудца пеҏьтэ мунн
train/sjd20070000NEA_vinogradova-i2007a-12Mun_09.wav,эннҍтӭ кудцне Ада нэм
train/sjd20070000NEA_vinogradova-i2007a-12Mun_10.wav,ли мунэсьт кудца Ада
train/sjd20070000NEA_vinogradova-i2007a-12Mun_11.wav,сонн ли чофта удцьха
train/sjd20070000NEA_vinogradova-i2007a-12Mun_12.wav,коз ёада мунн
train/sjd20070000NEA_vinogradova-i2007a-12Mun_13.wav,тоагэ карр мун кудца Ада
train/sjd20070000NEA_vinogradova-i2007a-12Mun_14.wav,мунн тон удца
train/sjd20070000NEA_vinogradova-i2007a-12Mun_15.wav,мун миллвэсь удць кудца
train/sjd20070000NEA_vinogradova-i2007a-12Mun_16.wav,оар мун луннҍ
train/sjd20070000NEA_vinogradova-i2007a-12Mun_17.wav,я куллтэл мун
train/sjd20070000NEA_vinogradova-i2007a-12Mun_18.wav,куэссь вуэлка варра
train/sjd20070000NEA_vinogradova-i2007a-12Mun_19.wav,тонн милльтэ кар
train/sjd20070000NEA_vinogradova-i2007a-12Mun_20.wav,куэссь варесьт када
train/sjd20070000NEA_vinogradova-i2007a-12Mun_21.wav,танна оз мун варесьт Ада
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_01.wav,Ыришьк коаммгэе барс
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_02.wav,моджесь коаммгатҍ камашатҍ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_03.wav,мин ыришькайе коавнэм мыйй
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_04.wav,мерьдӭсьтэ синэтҍ нийтэнч
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_05.wav,нючкэшкуэдӭ гу вуэррьвэнч
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_06.wav,милле выррэнҍ Ыришькайе
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_07.wav,тэгка моджесь одт коаммгэнч
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_08.wav,ноэ воалльтешь тэйта коаммгатҍ мин пэһч Ыришькаесьт
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_09.wav,я соннӭ эннҍтэшь вуэммь коаммгатҍ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_10.wav,чофта Ыришшьк шоалэшьт
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_11.wav,тэйта моджесь коаммгатҍ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_12.wav,э коххт шэ татэ Ыришшьк
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_13.wav,тэсьт шэ синэтҍ лафькесьт цагке
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_14.wav,штобэ шэннтэ пукэ эвтэсьт моджесь нийтанҍ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_15.wav,ведтҍ пукэтҍ коаммга миллсуввенҍ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_16.wav,ноэ еннӭсь моджесь коаммгатҍ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_17.wav,удла Ыришькаесьт суӎка пеҋтэль
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_18.wav,мыйй тиӈькэтҍ моакксма лебпь
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_19.wav,коррба милльтан тоабхэбпь
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_20.wav,я энҍтэмь коррба Ыришькайе кидтӭ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_21.wav,ведтҍ тамьпе лийенҍ сон одт коаммга
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_22.wav,олкэс выййтэ мыйй ебпь эсстма
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_23.wav,коххт пуӆтэш эл сонн ышштэль
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_24.wav,коррбэнч вэххтэнне сонн оавведҍ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_25.wav,удлэнне одт коаммгатҍ тоабэдтҍ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_26.wav,я эльке синэтҍ удла цагке
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_27.wav,на коххт вуайй гыс тулльедтэ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_28.wav,я ныдтҍ сонн кыҏтхэссьтэ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_29.wav,штэ ми ляннч тэста выйтэ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_30.wav,чуэннчель Ыришшьк юлькэ эл
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_31.wav,коамматҍ сонн эйй томмтма
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_32.wav,ныдтҍ цавьнсэнҍ моджесь коамма
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_33.wav,Ыришькаесьт цебпятҍ юалканҍ
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_34.wav,штэ тэсьт шэ рягэнҍт сонн
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_35.wav,на коххт эйй олльвье абьесьт
train/sjd20070000NEA_vinogradova-i2007a-13Yrishjk_36.wav,я ми гыс шэнтэ синэгуэйм
